id,HPO_ID,name,OBO_Name,definition,OBO_Definition,UMLS_IDs,HPO_ID_norm,obo_label,obo_definition,IS_ASD_PHENOTYPE
http://purl.obolibrary.org/obo/HP_0000006,HP_0000006,Autosomal dominant inheritance,,"A mode of inheritance that is observed for traits related to a gene encoded on one of the autosomes (i.e., the human chromosomes 1-22) in which a trait manifests in heterozygotes. In the context of medical genetics, an autosomal dominant disorder is caused when a single copy of the mutant allele is present. Males and females are affected equally, and can both transmit the disorder with a risk of 50% for each child of inheriting the mutant allele.",,C0443147,HP:0000006,Autosomal dominant inheritance,"A mode of inheritance that is observed for traits related to a gene encoded on one of the autosomes (i.e., the human chromosomes 1-22) in which a trait manifests in heterozygotes. In the context of medical genetics, an autosomal dominant disorder is caused when a single copy of the mutant allele is present. Males and females are affected equally, and can both transmit the disorder with a risk of 50% for each child of inheriting the mutant allele.",True
http://purl.obolibrary.org/obo/HP_0000007,HP_0000007,Autosomal recessive inheritance,,"A mode of inheritance that is observed for traits related to a gene encoded on one of the autosomes (i.e., the human chromosomes 1-22) in which a trait manifests in individuals with two pathogenic alleles, either homozygotes (two copies of the same mutant allele) or compound heterozygotes (whereby each copy of a gene has a distinct mutant allele).",,C0441748;C4020899,HP:0000007,Autosomal recessive inheritance,"A mode of inheritance that is observed for traits related to a gene encoded on one of the autosomes (i.e., the human chromosomes 1-22) in which a trait manifests in individuals with two pathogenic alleles, either homozygotes (two copies of the same mutant allele) or compound heterozygotes (whereby each copy of a gene has a distinct mutant allele).",True
http://purl.obolibrary.org/obo/HP_0000020,HP_0000020,Urinary incontinence,,Loss of the ability to control the urinary bladder leading to involuntary urination.,,C0042024,HP:0000020,Urinary incontinence,Loss of the ability to control the urinary bladder leading to involuntary urination.,True
http://purl.obolibrary.org/obo/HP_0000023,HP_0000023,Inguinal hernia,,Protrusion of the contents of the abdominal cavity through the inguinal canal.,,C0019294,HP:0000023,Inguinal hernia,Protrusion of the contents of the abdominal cavity through the inguinal canal.,True
http://purl.obolibrary.org/obo/HP_0000028,HP_0000028,Cryptorchidism,,"Testis in inguinal canal. That is, absence of one or both testes from the scrotum owing to failure of the testis or testes to descend through the inguinal canal to the scrotum.",,C0010417,HP:0000028,Cryptorchidism,"Testis in inguinal canal. That is, absence of one or both testes from the scrotum owing to failure of the testis or testes to descend through the inguinal canal to the scrotum.",True
http://purl.obolibrary.org/obo/HP_0000034,HP_0000034,Hydrocele testis,,Accumulation of clear fluid in the between the layers of membrane (tunica vaginalis) surrounding the testis.,,C1720771,HP:0000034,Hydrocele testis,Accumulation of clear fluid in the between the layers of membrane (tunica vaginalis) surrounding the testis.,True
http://purl.obolibrary.org/obo/HP_0000046,HP_0000046,Small scrotum,,Apparently small scrotum for age.,,C0431659,HP:0000046,Small scrotum,Apparently small scrotum for age.,True
http://purl.obolibrary.org/obo/HP_0000053,HP_0000053,Macroorchidism,,The presence of abnormally large testes.,,C1263023,HP:0000053,Macroorchidism,The presence of abnormally large testes.,True
http://purl.obolibrary.org/obo/HP_0000076,HP_0000076,Vesicoureteral reflux,,Abnormal (retrograde) movement of urine from the bladder into ureters or kidneys related to inadequacy of the valvular mechanism at the ureterovesicular junction or other causes.,,C0042580,HP:0000076,Vesicoureteral reflux,Abnormal (retrograde) movement of urine from the bladder into ureters or kidneys related to inadequacy of the valvular mechanism at the ureterovesicular junction or other causes.,True
http://purl.obolibrary.org/obo/HP_0000089,HP_0000089,Renal hypoplasia,,Hypoplasia of the kidney.,,C0266295,HP:0000089,Renal hypoplasia,Hypoplasia of the kidney.,True
http://purl.obolibrary.org/obo/HP_0000098,HP_0000098,Tall stature,,A height above that which is expected according to age and gender norms.,,C0241240,HP:0000098,Tall stature,A height above that which is expected according to age and gender norms.,True
http://purl.obolibrary.org/obo/HP_0000107,HP_0000107,Renal cyst,,A fluid filled sac in the kidney.,,C0022679;C3887499,HP:0000107,Renal cyst,A fluid filled sac in the kidney.,True
http://purl.obolibrary.org/obo/HP_0000126,HP_0000126,Hydronephrosis,,Severe distention of the kidney with dilation of the renal pelvis and calices.,,C0020295,HP:0000126,Hydronephrosis,Severe distention of the kidney with dilation of the renal pelvis and calices.,True
http://purl.obolibrary.org/obo/HP_0000154,HP_0000154,Wide mouth,,"Distance between the oral commissures more than 2 SD above the mean. Alternatively, an apparently increased width of the oral aperture (subjective).",,C0024433,HP:0000154,Wide mouth,"Distance between the oral commissures more than 2 SD above the mean. Alternatively, an apparently increased width of the oral aperture (subjective).",True
http://purl.obolibrary.org/obo/HP_0000160,HP_0000160,Narrow mouth,,"Distance between the commissures of the mouth more than 2 SD below the mean. Alternatively, an apparently decreased width of the oral aperture (subjective).",,C0026034,HP:0000160,Narrow mouth,"Distance between the commissures of the mouth more than 2 SD below the mean. Alternatively, an apparently decreased width of the oral aperture (subjective).",True
http://purl.obolibrary.org/obo/HP_0000164,HP_0000164,Abnormality of the dentition,,Any abnormality of the teeth.,,C0040427;C0262444,HP:0000164,Abnormality of the dentition,Any abnormality of the teeth.,True
http://purl.obolibrary.org/obo/HP_0000175,HP_0000175,Cleft palate,,Cleft palate is a developmental defect of the palate resulting from a failure of fusion of the palatine processes and manifesting as a separation of the roof of the mouth (soft and hard palate).,,C0008925;C2981150,HP:0000175,Cleft palate,Cleft palate is a developmental defect of the palate resulting from a failure of fusion of the palatine processes and manifesting as a separation of the roof of the mouth (soft and hard palate).,True
http://purl.obolibrary.org/obo/HP_0000176,HP_0000176,Submucous cleft hard palate,,Hard-palate submucous clefts are characterized by bony defects in the midline of the bony palate that are covered by the mucous membrane of the roof of the mouth. It may be possible to detect a submucous cleft hard palate upon palpation as a notch in the bony palate.,,C0432103;C4020894,HP:0000176,Submucous cleft hard palate,Hard-palate submucous clefts are characterized by bony defects in the midline of the bony palate that are covered by the mucous membrane of the roof of the mouth. It may be possible to detect a submucous cleft hard palate upon palpation as a notch in the bony palate.,True
http://purl.obolibrary.org/obo/HP_0000193,HP_0000193,Bifid uvula,,Uvula separated into two parts most easily seen at the tip.,,C0266122,HP:0000193,Bifid uvula,Uvula separated into two parts most easily seen at the tip.,True
http://purl.obolibrary.org/obo/HP_0000194,HP_0000194,Open mouth,,A facial appearance characterized by a permanently or nearly permanently opened mouth.,,C0240379,HP:0000194,Open mouth,A facial appearance characterized by a permanently or nearly permanently opened mouth.,True
http://purl.obolibrary.org/obo/HP_0000201,HP_0000201,Pierre-Robin sequence,,"Pierre Robin malformation is a sequence of developmental malformations characterized by micrognathia (mandibular hypoplasia), glossoptosis and cleft palate.",,C0031900,HP:0000201,Pierre-Robin sequence,"Pierre Robin malformation is a sequence of developmental malformations characterized by micrognathia (mandibular hypoplasia), glossoptosis and cleft palate.",True
http://purl.obolibrary.org/obo/HP_0000218,HP_0000218,High palate,,Height of the palate more than 2 SD above the mean (objective) or palatal height at the level of the first permanent molar more than twice the height of the teeth (subjective).,,C0240635,HP:0000218,High palate,Height of the palate more than 2 SD above the mean (objective) or palatal height at the level of the first permanent molar more than twice the height of the teeth (subjective).,True
http://purl.obolibrary.org/obo/HP_0000219,HP_0000219,Thin upper lip vermilion,,"Height of the vermilion of the upper lip in the midline more than 2 SD below the mean. Alternatively, an apparently reduced height of the vermilion of the upper lip in the frontal view (subjective).",,C1865017,HP:0000219,Thin upper lip vermilion,"Height of the vermilion of the upper lip in the midline more than 2 SD below the mean. Alternatively, an apparently reduced height of the vermilion of the upper lip in the frontal view (subjective).",True
http://purl.obolibrary.org/obo/HP_0000232,HP_0000232,Everted lower lip vermilion,,"An abnormal configuration of the lower lip such that it is turned outward i.e., everted, with the Inner aspect of the lower lip vermilion (normally opposing the teeth) being visible in a frontal view.",,C1853246;C1866234,HP:0000232,Everted lower lip vermilion,"An abnormal configuration of the lower lip such that it is turned outward i.e., everted, with the Inner aspect of the lower lip vermilion (normally opposing the teeth) being visible in a frontal view.",True
http://purl.obolibrary.org/obo/HP_0000248,HP_0000248,Brachycephaly,,"An abnormality of skull shape characterized by a decreased anterior-posterior diameter. That is, a cephalic index greater than 81%. Alternatively, an apparently shortened anteroposterior dimension (length) of the head compared to width.",,C0221356;C4072823;C4072824,HP:0000248,Brachycephaly,"An abnormality of skull shape characterized by a decreased anterior-posterior diameter. That is, a cephalic index greater than 81%. Alternatively, an apparently shortened anteroposterior dimension (length) of the head compared to width.",True
http://purl.obolibrary.org/obo/HP_0000252,HP_0000252,Microcephaly,,Head circumference below 2 standard deviations below the mean for age and gender.,,C4551563,HP:0000252,Microcephaly,Head circumference below 2 standard deviations below the mean for age and gender.,True
http://purl.obolibrary.org/obo/HP_0000253,HP_0000253,Progressive microcephaly,,Progressive microcephaly is diagnosed when the head circumference falls progressively behind age- and gender-dependent norms.,,C1850456,HP:0000253,Progressive microcephaly,Progressive microcephaly is diagnosed when the head circumference falls progressively behind age- and gender-dependent norms.,True
http://purl.obolibrary.org/obo/HP_0000256,HP_0000256,Macrocephaly,,"Occipitofrontal (head) circumference greater than 97th centile compared to appropriate, age matched, sex-matched normal standards. Alternatively, a apparently increased size of the cranium.",,C4083076;C4255213;C4280663;C4280664,HP:0000256,Macrocephaly,"Occipitofrontal (head) circumference greater than 97th centile compared to appropriate, age matched, sex-matched normal standards. Alternatively, a apparently increased size of the cranium.",True
http://purl.obolibrary.org/obo/HP_0000268,HP_0000268,Dolichocephaly,,"An abnormality of skull shape characterized by a increased anterior-posterior diameter, i.e., an increased antero-posterior dimension of the skull. Cephalic index less than 76%. Alternatively, an apparently increased antero-posterior length of the head compared to width. Often due to premature closure of the sagittal suture.",,C0221358;C4280653;C4280654;C4280655;C4280656,HP:0000268,Dolichocephaly,"An abnormality of skull shape characterized by a increased anterior-posterior diameter, i.e., an increased antero-posterior dimension of the skull. Cephalic index less than 76%. Alternatively, an apparently increased antero-posterior length of the head compared to width. Often due to premature closure of the sagittal suture.",True
http://purl.obolibrary.org/obo/HP_0000269,HP_0000269,Prominent occiput,,Increased convexity of the occiput (posterior part of the skull).,,C1853737;C4280652,HP:0000269,Prominent occiput,Increased convexity of the occiput (posterior part of the skull).,True
http://purl.obolibrary.org/obo/HP_0000272,HP_0000272,Malar flattening,,"Underdevelopment of the malar prominence of the jugal bone (zygomatic bone in mammals), appreciated in profile, frontal view, and/or by palpation.",,C1858085;C4280651,HP:0000272,Malar flattening,"Underdevelopment of the malar prominence of the jugal bone (zygomatic bone in mammals), appreciated in profile, frontal view, and/or by palpation.",True
http://purl.obolibrary.org/obo/HP_0000276,HP_0000276,Long face,,"Facial height (length) is more than 2 standard deviations above the mean (objective); or, an apparent increase in the height (length) of the face (subjective).",,C1836047,HP:0000276,Long face,"Facial height (length) is more than 2 standard deviations above the mean (objective); or, an apparent increase in the height (length) of the face (subjective).",True
http://purl.obolibrary.org/obo/HP_0000278,HP_0000278,Retrognathia,,An abnormality in which the mandible is mislocalised posteriorly.,,C3494422,HP:0000278,Retrognathia,An abnormality in which the mandible is mislocalised posteriorly.,True
http://purl.obolibrary.org/obo/HP_0000280,HP_0000280,Coarse facial features,,"Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues.",,C1845847;C4072825,HP:0000280,Coarse facial features,"Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues.",True
http://purl.obolibrary.org/obo/HP_0000286,HP_0000286,Epicanthus,,"A fold of skin starting above the medial aspect of the upper eyelid and arching downward to cover, pass in front of and lateral to the medial canthus.",,C0678230,HP:0000286,Epicanthus,"A fold of skin starting above the medial aspect of the upper eyelid and arching downward to cover, pass in front of and lateral to the medial canthus.",True
http://purl.obolibrary.org/obo/HP_0000294,HP_0000294,Low anterior hairline,,"Distance between the hairline (trichion) and the glabella (the most prominent point on the frontal bone above the root of the nose), in the midline, more than two SD below the mean. Alternatively, an apparently decreased distance between the hairline and the glabella.",,C1842366,HP:0000294,Low anterior hairline,"Distance between the hairline (trichion) and the glabella (the most prominent point on the frontal bone above the root of the nose), in the midline, more than two SD below the mean. Alternatively, an apparently decreased distance between the hairline and the glabella.",True
http://purl.obolibrary.org/obo/HP_0000303,HP_0000303,Mandibular prognathia,,Abnormal prominence of the chin related to increased length of the mandible.,,C0302501;C0399526;C2227134;C4280644;C4280645,HP:0000303,Mandibular prognathia,Abnormal prominence of the chin related to increased length of the mandible.,True
http://purl.obolibrary.org/obo/HP_0000307,HP_0000307,Pointed chin,,A marked tapering of the lower face to the chin.,,C1844505,HP:0000307,Pointed chin,A marked tapering of the lower face to the chin.,True
http://purl.obolibrary.org/obo/HP_0000316,HP_0000316,Hypertelorism,,"Interpupillary distance more than 2 SD above the mean (alternatively, the appearance of an increased interpupillary distance or widely spaced eyes).",,C0020534,HP:0000316,Hypertelorism,"Interpupillary distance more than 2 SD above the mean (alternatively, the appearance of an increased interpupillary distance or widely spaced eyes).",True
http://purl.obolibrary.org/obo/HP_0000319,HP_0000319,Smooth philtrum,,"Flat skin surface, with no ridge formation in the central region of the upper lip between the nasal base and upper vermilion border.",,C1142533,HP:0000319,Smooth philtrum,"Flat skin surface, with no ridge formation in the central region of the upper lip between the nasal base and upper vermilion border.",True
http://purl.obolibrary.org/obo/HP_0000322,HP_0000322,Short philtrum,,"Distance between nasal base and midline upper lip vermilion border more than 2 SD below the mean. Alternatively, an apparently decreased distance between nasal base and midline upper lip vermilion border.",,C1861324,HP:0000322,Short philtrum,"Distance between nasal base and midline upper lip vermilion border more than 2 SD below the mean. Alternatively, an apparently decreased distance between nasal base and midline upper lip vermilion border.",True
http://purl.obolibrary.org/obo/HP_0000336,HP_0000336,Prominent supraorbital ridges,,Greater than average forward and/or lateral protrusion of the supraorbital portion of the frontal bones.,,C1842060;C4280636;C4280637;C4280638;C4280639,HP:0000336,Prominent supraorbital ridges,Greater than average forward and/or lateral protrusion of the supraorbital portion of the frontal bones.,True
http://purl.obolibrary.org/obo/HP_0000337,HP_0000337,Broad forehead,,Width of the forehead or distance between the frontotemporales is more than two standard deviations above the mean (objective); or apparently increased distance between the two sides of the forehead.,,C1849089,HP:0000337,Broad forehead,Width of the forehead or distance between the frontotemporales is more than two standard deviations above the mean (objective); or apparently increased distance between the two sides of the forehead.,True
http://purl.obolibrary.org/obo/HP_0000343,HP_0000343,Long philtrum,,"Distance between nasal base and midline upper lip vermilion border more than 2 SD above the mean. Alternatively, an apparently increased distance between nasal base and midline upper lip vermilion border.",,C1865014,HP:0000343,Long philtrum,"Distance between nasal base and midline upper lip vermilion border more than 2 SD above the mean. Alternatively, an apparently increased distance between nasal base and midline upper lip vermilion border.",True
http://purl.obolibrary.org/obo/HP_0000347,HP_0000347,Micrognathia,,Developmental hypoplasia of the mandible.,,C0025990;C0240295;C1857130,HP:0000347,Micrognathia,Developmental hypoplasia of the mandible.,True
http://purl.obolibrary.org/obo/HP_0000358,HP_0000358,Posteriorly rotated ears,,"A type of abnormal location of the ears in which the position of the ears is characterized by posterior rotation (the superior part of the ears is rotated towards the back of the head, and the inferior part of the ears towards the front).",,C0431478,HP:0000358,Posteriorly rotated ears,"A type of abnormal location of the ears in which the position of the ears is characterized by posterior rotation (the superior part of the ears is rotated towards the back of the head, and the inferior part of the ears towards the front).",True
http://purl.obolibrary.org/obo/HP_0000365,HP_0000365,Hearing impairment,,A decreased magnitude of the sensory perception of sound.,,C0011053;C0018772;C0339789;C1384666,HP:0000365,Hearing impairment,A decreased magnitude of the sensory perception of sound.,True
http://purl.obolibrary.org/obo/HP_0000369,HP_0000369,Low-set ears,,Upper insertion of the ear to the scalp below an imaginary horizontal line drawn between the inner canthi of the eye and extending posteriorly to the ear.,,C0239234,HP:0000369,Low-set ears,Upper insertion of the ear to the scalp below an imaginary horizontal line drawn between the inner canthi of the eye and extending posteriorly to the ear.,True
http://purl.obolibrary.org/obo/HP_0000400,HP_0000400,Macrotia,,"Median longitudinal ear length greater than two standard deviations above the mean and median ear width greater than two standard deviations above the mean (objective); or, apparent increase in length and width of the pinna (subjective).",,C0152421;C0554972;C1835581;C1848570;C1850189;C1855062;C1860838,HP:0000400,Macrotia,"Median longitudinal ear length greater than two standard deviations above the mean and median ear width greater than two standard deviations above the mean (objective); or, apparent increase in length and width of the pinna (subjective).",True
http://purl.obolibrary.org/obo/HP_0000403,HP_0000403,Recurrent otitis media,,"Increased susceptibility to otitis media, as manifested by recurrent episodes of otitis media.",,C0747085,HP:0000403,Recurrent otitis media,"Increased susceptibility to otitis media, as manifested by recurrent episodes of otitis media.",True
http://purl.obolibrary.org/obo/HP_0000405,HP_0000405,Conductive hearing impairment,,An abnormality of vibrational conductance of sound to the inner ear leading to impairment of sensory perception of sound.,,C0018777,HP:0000405,Conductive hearing impairment,An abnormality of vibrational conductance of sound to the inner ear leading to impairment of sensory perception of sound.,True
http://purl.obolibrary.org/obo/HP_0000407,HP_0000407,Sensorineural hearing impairment,,A type of hearing impairment in one or both ears related to an abnormal functionality of the cochlear nerve.,,C0018784,HP:0000407,Sensorineural hearing impairment,A type of hearing impairment in one or both ears related to an abnormal functionality of the cochlear nerve.,True
http://purl.obolibrary.org/obo/HP_0000411,HP_0000411,Protruding ear,,"Angle formed by the plane of the ear and the mastoid bone greater than the 97th centile for age (objective); or, outer edge of the helix more than 2 cm from the mastoid at the point of maximum distance (objective).",,C1305420;C1855285,HP:0000411,Protruding ear,"Angle formed by the plane of the ear and the mastoid bone greater than the 97th centile for age (objective); or, outer edge of the helix more than 2 cm from the mastoid at the point of maximum distance (objective).",True
http://purl.obolibrary.org/obo/HP_0000414,HP_0000414,Bulbous nose,,Increased volume and globular shape of the anteroinferior aspect of the nose.,,C0240543;C1834118;C1855751,HP:0000414,Bulbous nose,Increased volume and globular shape of the anteroinferior aspect of the nose.,True
http://purl.obolibrary.org/obo/HP_0000426,HP_0000426,Prominent nasal bridge,,Anterior positioning of the nasal root in comparison to the usual positioning for age.,,C1854113;C4230640,HP:0000426,Prominent nasal bridge,Anterior positioning of the nasal root in comparison to the usual positioning for age.,True
http://purl.obolibrary.org/obo/HP_0000430,HP_0000430,Underdeveloped nasal alae,,"Thinned, deficient, or excessively arched ala nasi.",,C1834055,HP:0000430,Underdeveloped nasal alae,"Thinned, deficient, or excessively arched ala nasi.",True
http://purl.obolibrary.org/obo/HP_0000431,HP_0000431,Wide nasal bridge,,"Increased breadth of the nasal bridge (and with it, the nasal root).",,C1839764;C1849367,HP:0000431,Wide nasal bridge,"Increased breadth of the nasal bridge (and with it, the nasal root).",True
http://purl.obolibrary.org/obo/HP_0000445,HP_0000445,Wide nose,,"Interalar distance more than two standard deviations above the mean for age, i.e., an apparently increased width of the nasal base and alae.",,C0426421,HP:0000445,Wide nose,"Interalar distance more than two standard deviations above the mean for age, i.e., an apparently increased width of the nasal base and alae.",True
http://purl.obolibrary.org/obo/HP_0000455,HP_0000455,Broad nasal tip,,Increase in width of the nasal tip.,,C0426429,HP:0000455,Broad nasal tip,Increase in width of the nasal tip.,True
http://purl.obolibrary.org/obo/HP_0000457,HP_0000457,Depressed nasal ridge,,Lack of prominence of the nose resulting from a posteriorly-placed nasal ridge.,,C1842876,HP:0000457,Depressed nasal ridge,Lack of prominence of the nose resulting from a posteriorly-placed nasal ridge.,True
http://purl.obolibrary.org/obo/HP_0000460,HP_0000460,Narrow nose,,"Interalar distance more than 2 SD below the mean for age, or alternatively, an apparently decreased width of the nasal base and alae.",,C0426422,HP:0000460,Narrow nose,"Interalar distance more than 2 SD below the mean for age, or alternatively, an apparently decreased width of the nasal base and alae.",True
http://purl.obolibrary.org/obo/HP_0000463,HP_0000463,Anteverted nares,,Anteriorly-facing nostrils viewed with the head in the Frankfurt horizontal and the eyes of the observer level with the eyes of the subject. This gives the appearance of an upturned nose (upturned nasal tip).,,C1840077,HP:0000463,Anteverted nares,Anteriorly-facing nostrils viewed with the head in the Frankfurt horizontal and the eyes of the observer level with the eyes of the subject. This gives the appearance of an upturned nose (upturned nasal tip).,True
http://purl.obolibrary.org/obo/HP_0000483,HP_0000483,Astigmatism,,A type of refraction error associated with abnormal curvatures on the anterior and/or posterior surface of the cornea.,,C0004106,HP:0000483,Astigmatism,A type of refraction error associated with abnormal curvatures on the anterior and/or posterior surface of the cornea.,True
http://purl.obolibrary.org/obo/HP_0000486,HP_0000486,Strabismus,,"A misalignment of the eyes so that the visual axes deviate from bifoveal fixation. The classification of strabismus may be based on a number of features including the relative position of the eyes, whether the deviation is latent or manifest, intermittent or constant, concomitant or otherwise and according to the age of onset and the relevance of any associated refractive error.",,C0038379,HP:0000486,Strabismus,"A misalignment of the eyes so that the visual axes deviate from bifoveal fixation. The classification of strabismus may be based on a number of features including the relative position of the eyes, whether the deviation is latent or manifest, intermittent or constant, concomitant or otherwise and according to the age of onset and the relevance of any associated refractive error.",True
http://purl.obolibrary.org/obo/HP_0000490,HP_0000490,Deeply set eye,,An eye that is more deeply recessed into the plane of the face than is typical.,,C0014306;C0423224,HP:0000490,Deeply set eye,An eye that is more deeply recessed into the plane of the face than is typical.,True
http://purl.obolibrary.org/obo/HP_0000494,HP_0000494,Downslanted palpebral fissures,,The palpebral fissure inclination is more than two standard deviations below the mean.,,C0423110,HP:0000494,Downslanted palpebral fissures,The palpebral fissure inclination is more than two standard deviations below the mean.,True
http://purl.obolibrary.org/obo/HP_0000505,HP_0000505,Visual impairment,,"Visual impairment (or vision impairment) is vision loss (of a person) to such a degree as to qualify as an additional support need through a significant limitation of visual capability resulting from either disease, trauma, or congenital or degenerative conditions that cannot be corrected by conventional means, such as refractive correction, medication, or surgery.",,C0042798;C3665347,HP:0000505,Visual impairment,"Visual impairment (or vision impairment) is vision loss (of a person) to such a degree as to qualify as an additional support need through a significant limitation of visual capability resulting from either disease, trauma, or congenital or degenerative conditions that cannot be corrected by conventional means, such as refractive correction, medication, or surgery.",True
http://purl.obolibrary.org/obo/HP_0000508,HP_0000508,Ptosis,,"The upper eyelid margin is positioned 3 mm or more lower than usual and covers the superior portion of the iris (objective); or, the upper lid margin obscures at least part of the pupil (subjective).",,C0005745,HP:0000508,Ptosis,"The upper eyelid margin is positioned 3 mm or more lower than usual and covers the superior portion of the iris (objective); or, the upper lid margin obscures at least part of the pupil (subjective).",True
http://purl.obolibrary.org/obo/HP_0000520,HP_0000520,Proptosis,,An eye that is protruding anterior to the plane of the face to a greater extent than is typical.,,C0015300;C1837760;C1848490;C1862425,HP:0000520,Proptosis,An eye that is protruding anterior to the plane of the face to a greater extent than is typical.,True
http://purl.obolibrary.org/obo/HP_0000540,HP_0000540,Hypermetropia,,"An abnormality of refraction characterized by the ability to see objects in the distance clearly, while objects nearby appear blurry.",,C0020490,HP:0000540,Hypermetropia,"An abnormality of refraction characterized by the ability to see objects in the distance clearly, while objects nearby appear blurry.",True
http://purl.obolibrary.org/obo/HP_0000545,HP_0000545,Myopia,,"An abnormality of refraction characterized by the ability to see objects nearby clearly, while objects in the distance appear blurry.",,C0027092,HP:0000545,Myopia,"An abnormality of refraction characterized by the ability to see objects nearby clearly, while objects in the distance appear blurry.",True
http://purl.obolibrary.org/obo/HP_0000565,HP_0000565,Esotropia,,"A form of strabismus with one or both eyes turned inward ('crossed') to a relatively severe degree, usually defined as 10 diopters or more.",,C0014877,HP:0000565,Esotropia,"A form of strabismus with one or both eyes turned inward ('crossed') to a relatively severe degree, usually defined as 10 diopters or more.",True
http://purl.obolibrary.org/obo/HP_0000574,HP_0000574,Thick eyebrow,,Increased density/number and/or increased diameter of eyebrow hairs.,,C1853487,HP:0000574,Thick eyebrow,Increased density/number and/or increased diameter of eyebrow hairs.,True
http://purl.obolibrary.org/obo/HP_0000582,HP_0000582,Upslanted palpebral fissure,,"The palpebral fissure inclination is more than two standard deviations above the mean for age (objective); or, the inclination of the palpebral fissure is greater than typical for age.",,C0423109,HP:0000582,Upslanted palpebral fissure,"The palpebral fissure inclination is more than two standard deviations above the mean for age (objective); or, the inclination of the palpebral fissure is greater than typical for age.",True
http://purl.obolibrary.org/obo/HP_0000588,HP_0000588,Optic disc coloboma,,A cleft of the optic nerve that extends inferiorly.,,C0155299,HP:0000588,Optic disc coloboma,A cleft of the optic nerve that extends inferiorly.,True
http://purl.obolibrary.org/obo/HP_0000601,HP_0000601,Hypotelorism,,"Interpupillary distance less than 2 SD below the mean (alternatively, the appearance of an decreased interpupillary distance or closely spaced eyes).",,C0424711,HP:0000601,Hypotelorism,"Interpupillary distance less than 2 SD below the mean (alternatively, the appearance of an decreased interpupillary distance or closely spaced eyes).",True
http://purl.obolibrary.org/obo/HP_0000639,HP_0000639,Nystagmus,,"Rhythmic, involuntary oscillations of one or both eyes related to abnormality in fixation, conjugate gaze, or vestibular mechanisms.",,C0028738,HP:0000639,Nystagmus,"Rhythmic, involuntary oscillations of one or both eyes related to abnormality in fixation, conjugate gaze, or vestibular mechanisms.",True
http://purl.obolibrary.org/obo/HP_0000646,HP_0000646,Amblyopia,,Reduced visual acuity that is uncorrectable by lenses in the absence of detectable anatomic defects in the eye or visual pathways.,,C0002418,HP:0000646,Amblyopia,Reduced visual acuity that is uncorrectable by lenses in the absence of detectable anatomic defects in the eye or visual pathways.,True
http://purl.obolibrary.org/obo/HP_0000648,HP_0000648,Optic atrophy,,Atrophy of the optic nerve. Optic atrophy results from the death of the retinal ganglion cell axons that comprise the optic nerve and manifesting as a pale optic nerve on fundoscopy.,,C0029124,HP:0000648,Optic atrophy,Atrophy of the optic nerve. Optic atrophy results from the death of the retinal ganglion cell axons that comprise the optic nerve and manifesting as a pale optic nerve on fundoscopy.,True
http://purl.obolibrary.org/obo/HP_0000687,HP_0000687,Widely spaced teeth,,Increased spaces (diastemata) between most of the teeth in the same dental arch.,,C1844813,HP:0000687,Widely spaced teeth,Increased spaces (diastemata) between most of the teeth in the same dental arch.,True
http://purl.obolibrary.org/obo/HP_0000708,HP_0000708,Atypical behavior,,"Atypical behavior is an abnormality in a person's actions that can be controlled or modulated by the will of the individual. While abnormal behaviors can be difficult to control, they are distinct from other abnormal actions that cannot be affected by the individual's will.",,C0004941;C0233514,HP:0000708,Atypical behavior,"Atypical behavior is an abnormality in a person's actions that can be controlled or modulated by the will of the individual. While abnormal behaviors can be difficult to control, they are distinct from other abnormal actions that cannot be affected by the individual's will.",True
http://purl.obolibrary.org/obo/HP_0000709,HP_0000709,Psychosis,,"A condition characterized by changes in personality and thought patterns, often accompanied by hallucinations and delusional beliefs, is known as psychosis.",,C0033975,HP:0000709,Psychosis,"A condition characterized by changes in personality and thought patterns, often accompanied by hallucinations and delusional beliefs, is known as psychosis.",True
http://purl.obolibrary.org/obo/HP_0000713,HP_0000713,Agitation,,A state of excessive motor activity that is associated with mental distress or a feeling of substantial unease or inner tension. Distinguished from restlessness by the increased level of emotional distress and negative intensity of the experience. Agitation has a significant level of physical activity that is typically threatening to the self or others.,,C0085631,HP:0000713,Agitation,A state of excessive motor activity that is associated with mental distress or a feeling of substantial unease or inner tension. Distinguished from restlessness by the increased level of emotional distress and negative intensity of the experience. Agitation has a significant level of physical activity that is typically threatening to the self or others.,True
http://purl.obolibrary.org/obo/HP_0000716,HP_0000716,Depression,,"Frequently experiencing feelings of being down, miserable, and/or hopeless; struggling to recover from these moods; having a pessimistic outlook on the future; feeling a pervasive sense of shame; having a low self-worth; experiencing thoughts of suicide and engaging in suicidal behavior.",,C0011581,HP:0000716,Depression,"Frequently experiencing feelings of being down, miserable, and/or hopeless; struggling to recover from these moods; having a pessimistic outlook on the future; feeling a pervasive sense of shame; having a low self-worth; experiencing thoughts of suicide and engaging in suicidal behavior.",True
